,terrorism,Turkey,Iraq,Iran,persian gulf,opec,blending,crack spread,crude oil,liquefied natural gas,liquefied petroleum gas,nymex,petroleum,refined products,refinery,residual fuel oil,wti,oil barrel,petroleum industry,crude inventories,lease condensate,hydrocarbons,pentanes,pipeline,GDP,recession,economic growth,commodity,price of gold,price of oil,price of crude,oil volatility,oil producers,oil exporter,oil sands,peak oil,Canada,Middle East,South America,Alberta,China,Australia,Russia,Arctic,oil rich,CAD/USD,CAD/JPY,oil market,cost per gallon,refining capacity,fuel efficiency,oil crisis,inflation,Gulf War,store oil,oil transportation,natural gas,the interest rates,world crude,supply,interest rates,endogenous variables,federal funds rate,real oil price,share of oil,marginal production cost,income elasticity,the oil supply,volatility,demand and supply,production levels,barrels per day,oil markets,world economic growth,impulse response function,var model,crude oil futures,oil prices,spr releases,Government Policy,crude oil prices,oil shock,us oil,american economic review,exchange and interest,the oil,demand shock,exchange rates,monetary policy,bureau of economic,global production,market uncertainty,market volatility,spot price,energy information administration,spr release,private stocks,crude oil supply,wti futures price,funds rate,the middle east,demand,federal funds,impulse responses,wti futures,supply shock,price elasticity,crude oil price,crude price,oil consumption,elasticity of demand,Energy Prices,scarcity rent,oil supply,oil production,oil price,natural gas production,marginal revenue,multipliers,strategic petroleum,gasoline demand,oil demand,impulse response,oil futures,interest rate,barrels of oil,real gdp,oil price change,run demand,chinese oil consumption,strategic petroleum reserve,Oil Shocks,OPEC_price
strategic petroleum,0.511270543246,0.0607133575989,0.553130696043,0.149301053334,0.506448377339,0.574859291619,0.431799869589,0.235818125997,0.390810239536,0.358822048984,0.420564709154,0.323844930555,0.572822962055,0.348650552455,0.592592869742,0.0138717720855,0.166442588785,0.217897011074,0.481845461903,0.000476504023495,0.124951974266,0.44121735573,0.160198131989,0.530481324475,0.2649245105,0.236135246083,0.430318169956,0.461141492231,0.285232650631,0.19550213596,0.249867625658,0.215271324925,0.654919230938,0.467708707643,0.232986048207,0.57367124201,0.424533815767,0.413939600634,0.442123614846,0.42217161495,0.575034635808,0.410173825017,0.452457325732,0.198638557529,0.0513057766575,0.0762698230209,0.172195451719,0.484425995002,0.190610523276,0.635128198722,0.651271672397,0.653259749139,0.444673626658,0.499189123176,0.221713306586,0.55065708273,0.488687805308,0.00842574884283,0.543028950543,0.497923008914,0.252408610189,0.057865491917,0.196467205318,0.580801661656,0.00169132713579,0.0118339472952,0.0404802189453,0.323647962461,0.487576546119,0.211661306658,0.169139747369,0.302525996454,0.371822198197,0.249315505513,0.0167493009066,0.155361198172,0.569507469343,0.295101472587,0.0394931139693,0.448975036625,0.308885953831,0.413308330705,0.627619352793,0.48790014013,0.127197348835,0.0334450477829,0.14530224676,0.433738554934,0.416071212034,0.534325060532,0.550450564429,0.391967253597,0.294634792785,0.182600345455,0.623406542385,0.0394583673335,0.399582433634,0.336653080466,0.0530186981486,0.133319185496,0.388852921208,0.307359341283,0.250274315015,0.384158848132,0.098278446345,0.0224483560514,0.0596322521655,0.122822642606,0.142164322268,0.685969189031,0.109846837024,0.35558072988,0.00266663188364,0.72818899608,0.704010039427,0.175527837081,0.443556168573,0.151103358312,0.409219460556,1.0,0.379085825121,0.551231559335,0.377726916454,0.560247376415,0.288408695279,0.351471615372,0.108933734411,0.299915230939,0.0193699196999,0.194671825693,0.968623571194,0.318555588753,0.098332824792
gasoline demand,0.202944215678,0.106894560296,0.0825049352168,0.158671069451,0.212099851263,0.281451209312,0.343546006597,0.317804241121,0.297715212868,0.183505271876,0.138901324379,0.276218176997,0.325306508282,0.158874560906,0.48052566971,0.106659014316,0.0865883880148,0.159808180705,0.269270647951,0.145987058867,0.309862942562,0.275375600473,0.115143290109,0.272460864805,0.212719017885,0.122996540895,0.325351013309,0.366701722405,0.190227768053,0.187736700541,0.24962869396,0.167319846597,0.359196703022,0.254457088929,0.329205498341,0.54326155596,0.152484194421,0.147431387156,0.31598347297,0.267048254776,0.36216894574,0.0978958069723,0.190751904542,0.0678967968983,0.0568955252774,0.0507432013554,0.16875742485,0.320977242637,0.29584775282,0.601253660773,0.453507397739,0.503700781645,0.301121747568,0.227584964721,0.259831704108,0.371088066013,0.527609065091,0.114553808978,0.432537732143,0.192830609337,0.108678474476,0.108930768995,0.208429190289,0.255300215142,0.0481516289115,0.170117223156,0.2082296888,0.307602530271,0.270997108317,0.251724246373,0.180054558615,0.33094278337,0.190634189279,0.243217655116,0.00391635091437,0.0257882377305,0.327412261308,0.253037965411,0.011746662368,0.283878602587,0.285501559008,0.263538076855,0.385650687931,0.123223623698,0.139634801415,0.0120872911315,0.0634980539764,0.14432309087,0.188236135131,0.267990592477,0.357810176048,0.0654359883344,0.193679819908,0.0501970253183,0.357595309886,0.0263947982505,0.0991604037494,0.273283421377,0.299443422405,0.177335911678,0.218119310052,0.16813519239,0.282289644155,0.115247682321,0.0170186730926,0.239400334248,0.256360624454,0.128576870764,0.134698776041,0.361198926426,0.116185338889,0.459272330391,0.331652046343,0.642382471565,0.467061395321,0.15639262272,0.397488215205,0.0413558828854,0.175087313211,0.379085825121,1.0,0.553674276886,0.32668693801,0.374092485609,0.18353623095,0.229956665364,0.246912078918,0.16644265067,0.0224397314388,0.0796091509069,0.412465716867,0.0688646390681,0.033969089576
oil demand,0.300734053504,0.112688426265,0.231847607032,0.138994309883,0.341170356571,0.531973453124,0.385566043213,0.42077509164,0.719206243713,0.216751586614,0.250699948185,0.62549057478,0.400394385169,0.207397692076,0.406873053025,0.134594406955,0.474113561192,0.511542269203,0.233196908103,0.366010943459,0.00819332446466,0.366664869905,0.166250987431,0.317128042485,0.215042670417,0.0843410355929,0.374677127751,0.575563951444,0.161237896871,0.543051291381,0.601050234992,0.463829989303,0.591190481162,0.383704330034,0.426143382824,0.716308717868,0.208758228313,0.264510454659,0.36026160886,0.337790430306,0.530532496208,0.0748834170921,0.42239207868,0.0759805899217,0.188894631112,0.0938917751344,0.074211887815,0.765209484358,0.485978223431,0.521347082887,0.725470720779,0.721520514558,0.542027783668,0.294889012606,0.271736810063,0.61864603027,0.602570219467,0.11261531897,0.499826035787,0.280902324266,0.199319714061,0.0100823090846,0.334969500197,0.718521374521,0.0137710845069,0.116581858419,0.118254998693,0.488939329495,0.403675310344,0.240635482179,0.0363666180764,0.443939265255,0.607788617415,0.285798515974,0.00342171420558,0.0141162852852,0.812338098014,0.634175910446,0.128132154598,0.33733184834,0.657508065975,0.471450826271,0.72782255131,0.230440414789,0.10788007322,0.0178738888078,0.0840020485607,0.229885137432,0.280803143586,0.34134068705,0.553082867994,0.20967038327,0.384702573646,0.0211268606931,0.628158912932,0.000968307377336,0.173690997327,0.530800200338,0.100487850968,0.342877092168,0.257403767055,0.28142523003,0.345695357615,0.151294936719,0.0888182035301,0.172897914472,0.156126384261,0.455919194294,0.478766422031,0.774645786902,0.00994985685372,0.687881912496,0.0823059990969,0.694684199358,0.662925035796,0.519735273229,0.490881302273,0.0242384515486,0.221741690448,0.551231559335,0.553674276886,1.0,0.354013286582,0.807050153909,0.348819868249,0.483129806114,0.231730023557,0.213716130887,0.0357682517323,0.119221040168,0.550957478612,0.201628291232,0.113239295481
impulse response,0.85845871261,0.0796660040628,0.680653071301,0.323806131032,0.701302290891,0.681424702158,0.720089297922,0.058143570241,0.0260233100836,0.526638484703,0.393695311485,0.00229987708952,0.769241274527,0.488534669849,0.506738830833,0.240916347665,0.185965722728,0.236549968981,0.743340001946,0.133094552112,0.107747482753,0.855662135115,0.162602464155,0.751949851769,0.712836509226,0.399380210536,0.862312839388,0.660754123352,0.561093822515,0.237658541713,0.148608763876,0.290657407914,0.656194985568,0.438750027374,0.199588497392,0.526490567639,0.758349509574,0.70982084171,0.818058902885,0.684382422911,0.706898326053,0.627224249332,0.646203880715,0.0831838851875,0.312921981682,0.272639926208,0.0918223193045,0.228046606277,0.309532933385,0.510974135102,0.301609110321,0.476445431795,0.538760818162,0.81251655879,0.50998533299,0.747360530324,0.647818515966,0.225469292249,0.422692002549,0.740787050778,0.413401267814,0.106996516998,0.354241027231,0.0912489694992,0.402267287457,0.186729377729,0.159884656214,0.245306443131,0.805467227908,0.620989301234,0.258222229951,0.0819329459189,0.163202016211,0.561813112034,0.102833403717,0.134970544402,0.240682762346,0.121082412457,0.215041707794,0.864610737273,0.0648054340135,0.190738256571,0.20994124364,0.744485551106,0.411965667938,0.16545614582,0.13605318429,0.671740737877,0.70578778409,0.818524732486,0.689717453855,0.518880632216,0.409632383008,0.395891128598,0.532511818457,0.23131158869,0.503086303608,0.332879787744,0.048805475624,0.323349361558,0.774214105862,0.388844894811,0.566668539647,0.517158411121,0.0865410051598,0.249109868228,0.468952160135,0.25063129781,0.238188498279,0.483094790329,0.165956749541,0.130457800067,0.142461708937,0.572809592934,0.709857687452,0.261144893619,0.399493654021,0.0217723394809,0.732462302462,0.377726916454,0.32668693801,0.354013286582,1.0,0.112188685495,0.443925459727,0.0154815827558,0.351329358896,0.478169837384,0.00170302485854,0.0123746994325,0.376643757571,0.302226239922,0.611953483029
oil futures,0.150082998715,0.019974830108,0.126287050023,0.0737796091276,0.113223207546,0.469338556102,0.211435027519,0.493921970313,0.892594653183,0.129072484639,0.238451417861,0.807291525426,0.248752902649,0.134237811447,0.351413841575,0.113835528247,0.715670567301,0.743605090708,0.124491374783,0.341491324355,0.122530963385,0.0930565992022,0.108045204497,0.227138247286,0.00664226075155,0.105511976118,0.10412556663,0.439305882874,0.0300026548793,0.76097479013,0.810763922831,0.313470099274,0.535905064824,0.358527129167,0.397482694403,0.571493287694,0.0678209750401,0.177774872026,0.125900525986,0.242278141623,0.287253621634,0.0617437982179,0.249081401768,0.154314085718,0.23016393878,0.0102904353212,0.0683493096182,0.861204341027,0.469739875631,0.449048612723,0.717282330924,0.613705502922,0.42107007274,0.0907557383359,0.100133777499,0.399922781683,0.466151124123,0.0290684932008,0.509517054596,0.195242154059,0.294564763602,0.00939401428773,0.198711302314,0.845034910075,0.0321778701364,0.184925529146,0.0448585112012,0.330546772975,0.269274558555,0.0101903156474,0.17899709759,0.390243651653,0.741924124701,0.121596379479,0.0764514798433,0.103357437892,0.854979949737,0.839450262388,0.198631892078,0.0798677969746,0.859987696424,0.364903961836,0.753920561006,0.134962442173,0.064258321644,0.070140577524,0.155724024232,0.189800072623,0.0322332398143,0.199110876798,0.300082824562,0.144419296594,0.308328558369,0.160370674094,0.570076157119,0.0474756380887,0.0429200388379,0.38975646018,0.10551898699,0.199795088862,0.0832907318221,0.296765960156,0.196648298836,0.129857850049,0.264043585636,0.139902601444,0.0631073168092,0.686356063601,0.71455719463,0.731051042059,0.174481352439,0.750471552259,0.0500796398905,0.590947826216,0.566135403841,0.751064868469,0.324138994761,0.0879402959961,0.103640164163,0.560247376415,0.374092485609,0.807050153909,0.112188685495,1.0,0.382257341997,0.433677683148,0.0205304889621,0.142193797746,0.136165885869,0.108502064319,0.557614977387,0.147554984788,0.168057269524
interest rate,0.444366943714,0.0844608222307,0.373998075971,0.195403185972,0.428698478062,0.624903596076,0.440667131251,0.354693866875,0.362889311984,0.226475626944,0.245919370588,0.316915305014,0.383376430397,0.199452127397,0.376158733927,0.186802501176,0.247186815813,0.246358322714,0.421499584723,0.189239402374,0.0525429179382,0.426849977992,0.0509653164715,0.449137080605,0.434549083443,0.155377745465,0.48200028949,0.607363216751,0.208526479801,0.250388463483,0.280148511632,0.186039663043,0.491741140373,0.253990491796,0.266514063029,0.395363728818,0.361420445848,0.489853630573,0.461657203577,0.49149957193,0.346736366638,0.11917127044,0.360576484372,0.0650596738273,0.0905194968869,0.0664627418212,0.0239180999327,0.428049556198,0.035527029723,0.301695732608,0.409339768665,0.359794055939,0.638740229827,0.429482249703,0.45666391704,0.478255570947,0.269833295713,0.355072563836,0.394366433911,0.435593935083,0.896497547548,0.119192772041,0.696847948117,0.302022979561,0.36509623851,0.0961172679261,0.0561814539248,0.17718275117,0.630614763435,0.262402263107,0.00176060252855,0.0345611550315,0.321304247968,0.403126124502,0.154855755875,0.0663651139568,0.412684654089,0.291617519213,0.156278042513,0.439586345841,0.359624304543,0.14179896502,0.27473092569,0.421879074608,0.17226413528,0.299379048415,0.0187324404219,0.497914643231,0.355589509423,0.499641305376,0.387063620124,0.293628158386,0.573713870204,0.0154134171063,0.419601335763,0.049018617931,0.340237742277,0.168854131957,0.0331256523308,0.734681750987,0.444280787157,0.453222946118,0.712652874628,0.271324387868,0.114489740731,0.0343095810713,0.133601851826,0.171401921986,0.186331985665,0.433582812807,0.140463990449,0.220621506384,0.0872590720611,0.361979636192,0.519827444601,0.198092914192,0.305369401339,0.0143501890205,0.434189735845,0.288408695279,0.18353623095,0.348819868249,0.443925459727,0.382257341997,1.0,0.0131011317252,0.255342882282,0.418467351167,0.0894943861501,0.0564356944236,0.29293654738,0.269631251153,0.297615934751
barrels of oil,0.00930023537112,0.0363405719235,0.0374706804421,0.0393056166413,0.158326462679,0.212934512723,0.0124399800037,0.195867659699,0.365879099692,0.0798407979792,0.0641341197772,0.243462874993,0.224190902533,0.120118391526,0.21717698519,0.0506298004834,0.229364847446,0.361149333893,0.0274799703766,0.243344992586,0.140841300343,0.0438804050308,0.000842427975561,0.00436768616304,0.049857779718,0.080689032249,0.0645915002765,0.141005733763,0.0508579080874,0.326415199846,0.305607088068,0.0703149465956,0.232114950581,0.0871830051679,0.239401672467,0.350619330009,0.0287623591595,0.0695347514139,0.00209534937797,0.0330581210742,0.183553717343,0.0128470357142,0.0644707471363,0.186167231145,0.235065228233,0.0946058894254,0.0921257309803,0.449179774315,0.501076526745,0.259315037163,0.434876699564,0.573934398291,0.155751724894,0.0794654853094,0.260947608494,0.228147517854,0.159001350943,0.0519754871712,0.201898409433,0.0183539754354,0.0812271976879,0.0756160274207,0.0796251863357,0.377844343485,0.227896681713,0.130138792669,0.0127870487917,0.269406243666,0.0268099609043,0.0457080600551,0.0713078330986,0.625879787507,0.427420440212,0.0910641120967,0.046529121085,0.121385383386,0.448190188573,0.307596003305,0.107037982794,0.0539511329415,0.288059805139,0.333802484618,0.664326554394,0.00430398734905,0.00341317461974,0.571862529732,0.148263657847,0.0312974080933,0.105514669214,0.0176473756361,0.145427793148,0.117912190384,0.126806766525,0.101954787324,0.295265406149,0.00987953881814,0.000329623373413,0.272623762148,0.0873227274165,0.0702634422762,0.0939529922005,0.0128998528276,0.0443869477598,0.0161271954342,0.0392401885606,0.024690936892,0.0515296200928,0.236902506205,0.237110244609,0.532915601478,0.0595834983947,0.30699304382,0.0814486809848,0.378562171577,0.278699245277,0.297449662595,0.198036464322,0.0699641654312,0.0217197836449,0.351471615372,0.229956665364,0.483129806114,0.0154815827558,0.433677683148,0.0131011317252,1.0,0.0324059918667,0.0189255610782,0.0727736937775,0.0345909519662,0.366695660809,0.022464232531,0.248116963129
real gdp,0.173496802805,0.0179734468498,0.13027986972,0.115414735734,0.229483981751,0.334204034117,0.171160645793,0.0465762755701,0.0968228668445,0.157218662967,0.0855038442127,0.0295309622269,0.0994445484129,0.13665927038,0.245769883149,0.0587177307627,0.0159564890871,0.0566681096757,0.132477544917,0.0921154148704,0.05264047059,0.352437702928,0.197183269801,0.0222610180983,0.600379200384,0.28450937897,0.416729496298,0.31655742464,0.207728044544,0.0791125126076,0.0647967460505,0.218917516323,0.0791128723654,0.0892646306858,0.0133944922838,0.00358021167067,0.00411672807921,0.10557972387,0.270040334213,0.109186986087,0.0943618726015,0.0612844992003,0.182721409481,0.0405157354562,0.0796213980141,0.00105496459181,0.00635891770159,0.121513929697,0.0716011145747,0.020744128914,0.00426348081706,0.276657812388,0.453446422216,0.216091812409,0.0991192628253,0.290108738443,0.23690301713,0.536394990618,0.128233299117,0.0544108741346,0.289926678803,0.134836412358,0.15809811652,0.18089114453,0.0543610726426,0.464359960725,0.590111062181,0.204600527529,0.191509721505,0.676575669207,0.299389986303,0.0881750025977,0.100816038236,0.334259894995,0.0623119774973,0.0858117432045,0.072965008899,0.064278431465,0.010887542429,0.387609774544,0.0377467099376,0.212496038317,0.0970652691046,0.153621976062,0.344178396969,0.0811456328148,0.268838878449,0.0181118964948,0.454520554174,0.258433251884,0.342753686585,0.185364877753,0.210050968479,0.300061344399,0.128921154941,0.115661466158,0.273149844506,0.0644533825798,0.0438331034513,0.162343090778,0.26373038319,0.399796000426,0.27859933589,0.165080315565,0.0506048340189,0.256812312764,0.687148504801,0.0728308162462,0.0553621681108,0.135168665393,0.623041054689,0.203266630629,0.0813441521732,0.250882676124,0.149844865259,0.0464434808133,0.157457132338,0.560584433708,0.182814439765,0.108933734411,0.246912078918,0.231730023557,0.351329358896,0.0205304889621,0.255342882282,0.0324059918667,1.0,0.0900907094259,0.515599508579,0.0393535556405,0.140739614296,0.399667010266,0.118344049612
oil price change,0.496960886192,0.0364656231636,0.524639171729,0.390078606135,0.487999436654,0.433628437856,0.480740247184,0.221536574771,0.0487374835341,0.555316906548,0.295640156281,0.201935315233,0.458048587356,0.197053350614,0.352739667943,0.263816338435,0.117948670935,0.193666168179,0.469338883451,0.128951988645,0.137596042486,0.491739499462,0.0803842962328,0.583334203475,0.248230916008,0.488443512017,0.532316114311,0.400419789594,0.677988745464,0.175595753416,0.109731853154,0.0880188316693,0.537408438966,0.383918109311,0.391638189656,0.533955356635,0.567443197093,0.529416104683,0.592217381136,0.674101510003,0.504226529533,0.213012449164,0.489904117521,0.352693478898,0.307505787836,0.21231503522,0.0173764289701,0.135741407403,0.269760636302,0.436255957359,0.34770013896,0.201420723013,0.355659714024,0.464300111272,0.591147280022,0.445050388789,0.341469948694,0.263610179102,0.288863651898,0.551297750226,0.304823588605,0.103779898758,0.464598138064,0.0548444191687,0.406651178241,0.261412134479,0.204979037444,0.0937263139529,0.528721301,0.19211541106,0.0491149061686,0.119616013328,0.0343686135901,0.324943569544,0.232275685132,0.0259723883691,0.193979944564,0.0383775076981,0.143447944624,0.47317052857,0.08749873161,0.118537976837,0.132465115696,0.444970488163,0.0181333103263,0.407612217084,0.214549328077,0.367623941965,0.291251154021,0.52788465783,0.449922541865,0.10383234134,0.252967883259,0.489662189808,0.46415006923,0.0152930131768,0.362884240645,0.229703681257,0.0741319308235,0.422228076623,0.487021503906,0.718816600754,0.495455736753,0.295377551505,0.0300965125619,0.0550060599366,0.0487443639076,0.233562404052,0.210146205385,0.395636691581,0.334748939412,0.0734611929416,0.106001392346,0.435141164837,0.49066077508,0.201376301384,0.390089990853,0.275276355143,0.457220145452,0.299915230939,0.16644265067,0.213716130887,0.478169837384,0.142193797746,0.418467351167,0.0189255610782,0.0900907094259,1.0,0.433661430154,0.0221594922793,0.296825412394,0.13532943402,0.342060222862
run demand,0.00427373882603,0.355699328279,0.141709253779,0.288895781852,0.0350623711297,0.0231716919653,0.0979352934722,0.181004368623,0.0338135836124,0.204403364574,0.012585492926,0.226938673767,0.117597062914,0.122189312289,0.0843284011756,0.203265917196,0.00424702686319,0.0767663657222,0.101845669574,0.0661546601849,0.159437492986,0.0226045187596,0.160738209804,0.237589610999,0.342236871094,0.315654926832,0.10063178867,0.030057295311,0.398494557456,0.0696045954531,0.00524444116954,0.109411985588,0.226787776934,0.0747832569513,0.187685124744,0.21583801699,0.195729486801,0.161811081364,0.127394502804,0.399739996681,0.0870048575813,0.0187647374504,0.0628604759369,0.139338804453,0.16159638258,0.0795755204943,0.157559668252,0.0107257796443,0.0655401685158,0.223752736091,0.23583377457,0.0926791155049,0.107644081903,0.0138025158976,0.392368467186,0.0354403064808,0.0433934148468,0.512751710935,0.106215250334,0.268768608055,0.0580693702442,0.0359396604402,0.0933011522774,0.100397747179,0.27154981069,0.545899059234,0.560815095056,0.20995959868,0.0480649619482,0.390412996961,0.267541447122,0.137217896867,0.0258483970015,0.0639791780383,0.0838312623454,0.172690400244,0.134974664364,0.0170264897372,0.0280992117787,0.0879373386869,0.113215627121,0.254097090925,0.0121655894936,0.0386695376332,0.276946545656,0.346401339096,0.449222324369,0.112709787864,0.375501917988,0.0935193008844,0.0673432549381,0.227571162821,0.0547981711564,0.31770253822,0.0519084237708,0.0711141083982,0.0330325924146,0.0771521764884,0.103434627509,0.155535282561,0.0723959775033,0.61296231945,0.0878283688353,0.0800877088777,0.00519860968948,0.386901139075,0.545188351798,0.0884539099229,0.0570260401047,0.0890836204098,0.60641887291,0.0496041645088,0.00987290889959,0.0598088528178,0.0915325208356,0.0565543934844,0.0437970563213,0.71585409794,0.0201307043818,0.0193699196999,0.0224397314388,0.0357682517323,0.00170302485854,0.136165885869,0.0894943861501,0.0727736937775,0.515599508579,0.433661430154,1.0,0.125507981084,0.0290847764488,0.315221531057,0.0139910533148
